Order Id,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
DM-329,1316,56,Male,Shorts,Clothing,75,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
DC-560,1317,28,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
DD-891,1318,28,Male,Pants,Clothing,43,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
DY-897,1319,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
DM-330,1320,65,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
DC-561,1321,56,Male,Hat,Accessories,31,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
DD-892,1322,59,Male,T-shirt,Clothing,84,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
DY-898,1323,23,Male,Pants,Clothing,74,Washington,M,Violet,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
DM-331,1324,58,Male,Shorts,Clothing,62,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months
DC-562,1325,39,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
DD-893,1326,28,Male,Backpack,Accessories,73,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
DY-899,1327,40,Male,Shoes,Foot wear,50,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly
DM-332,1328,52,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
DC-563,1329,37,Male,Sweater,Clothing,97,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
DD-894,1330,70,Male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months
DY-900,1331,30,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
DM-333,1332,38,Male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Bi-Weekly
DC-564,1333,66,Male,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
DD-895,1334,29,Male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
DY-901,1335,46,Male,Coat,Outerwear,52,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly
DM-334,1336,56,Male,Boots,Foot wear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
DC-565,1337,23,Male,Sneakers,Foot wear,85,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
DD-896,1338,37,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
DY-902,1339,56,Male,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly
DM-335,1340,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
DC-566,1341,40,Male,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
DD-897,1342,26,Male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
DY-903,1343,57,Male,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
DM-336,1344,68,Male,Sneakers,Foot wear,56,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
DC-567,1345,56,Male,T-shirt,Clothing,37,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually
DD-898,1346,40,Male,Dress,Clothing,21,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly
DY-904,1347,44,Male,Hoodie,Clothing,91,Mississippi,L,White,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly
DM-337,1348,44,Male,Sweater,Clothing,95,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
DC-568,1349,19,Male,Belt,Accessories,54,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly
DD-899,1350,21,Male,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Bi-Weekly
DY-905,1351,31,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Every 3 Months
DM-338,1352,30,Male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
DC-569,1353,65,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
DD-900,1354,39,Male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Every 3 Months
DY-906,1355,64,Male,Backpack,Accessories,42,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
DM-339,1356,59,Male,Shorts,Clothing,91,Florida,M,Blue,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
DC-570,1357,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
DD-901,1358,24,Male,Backpack,Accessories,66,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly
DY-907,1359,19,Male,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Every 3 Months
DM-340,1360,27,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
DC-571,1361,56,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
DD-902,1362,49,Male,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly
DY-908,1363,41,Male,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly
DM-341,1364,36,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly
DC-572,1365,68,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Every 3 Months
DD-903,1366,28,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
DY-909,1367,45,Male,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
DM-342,1368,60,Male,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly
DC-573,1369,21,Male,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly
DD-904,1370,32,Male,Shoes,Foot wear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly
DY-910,1371,27,Male,Scarf,Accessories,67,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
DM-343,1372,40,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly
DC-574,1373,64,Male,Blouse,Clothing,61,Michigan,M,Gray,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Bi-Weekly
DD-905,1374,18,Male,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
DY-911,1375,22,Male,Handbag,Accessories,97,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
DM-344,1376,42,Male,Sneakers,Foot wear,31,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
DC-575,1377,57,Male,Sandals,Foot wear,65,New Jersey,L,Pink,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually
DD-906,1378,33,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
DY-912,1379,37,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly
DM-345,1380,21,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
DC-576,1381,51,Male,Sneakers,Foot wear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
DD-907,1382,30,Male,Shoes,Foot wear,86,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
DY-913,1383,68,Male,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly
DM-346,1384,36,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly
DC-577,1385,46,Male,Sneakers,Foot wear,96,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly
DD-908,1386,41,Male,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
DY-914,1387,68,Male,Jacket,Outerwear,56,Oregon,M,Silver,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
DM-347,1388,21,Male,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly
DC-578,1389,62,Male,Dress,Clothing,23,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly
DD-909,1390,59,Male,Scarf,Accessories,72,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
DY-915,1391,25,Male,Hat,Accessories,38,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly
DM-348,1392,53,Male,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
DC-579,1393,31,Male,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months
DD-910,1394,46,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly
DY-916,1395,26,Male,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly
DM-349,1396,47,Male,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly
DC-580,1397,37,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly
DD-911,1398,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually
DY-917,1399,30,Male,Dress,Clothing,45,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly
DM-350,1400,19,Male,Hat,Accessories,81,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually
DC-581,1401,36,Male,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months
DD-912,1402,23,Male,Sandals,Foot wear,59,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
DY-918,1403,62,Male,Sunglasses,Accessories,21,North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly
DM-351,1404,26,Male,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
DC-582,1405,36,Male,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly
DD-913,1406,33,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly
DY-919,1407,32,Male,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly
DM-352,1408,56,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually
DC-583,1409,58,Male,Blouse,Clothing,58,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
DD-914,1410,34,Male,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly
DY-920,1411,61,Male,Hat,Accessories,93,Tennessee,M,Purple,Summer,4,No,Store Pickup,Yes,Yes,18,Debit Card,Annually
DM-353,1412,48,Male,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly
DC-584,1413,25,Male,Shorts,Clothing,100,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually
DD-915,1414,51,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
DY-921,1415,29,Male,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
DM-354,1416,54,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months
DC-585,1417,48,Male,Boots,Foot wear,56,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly
DD-916,1418,62,Male,Shorts,Clothing,25,Montana,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly
DY-922,1419,18,Male,Shirt,Clothing,75,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months
DM-355,1420,43,Male,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
DC-586,1421,22,Male,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months
DD-917,1422,68,Male,Dress,Clothing,100,Pennsylvania,S,Gold,Spring,3,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
DY-923,1423,44,Male,Dress,Clothing,27,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly
DM-356,1424,51,Male,Sandals,Foot wear,60,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
DC-587,1425,66,Male,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months
DD-918,1426,59,Male,Coat,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually
DY-924,1427,60,Male,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
DM-357,1428,31,Male,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually
DC-588,1429,20,Male,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly
DD-919,1430,24,Male,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Every 3 Months
DY-925,1431,48,Male,Sandals,Foot wear,30,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly
DM-358,1432,39,Male,Pants,Clothing,88,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly
DC-589,1433,34,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly
DD-920,1434,70,Male,Hoodie,Clothing,60,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly
DY-926,1435,59,Male,Sweater,Clothing,64,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly
DM-359,1436,45,Male,Scarf,Accessories,95,Oregon,XL,Black,Fall,4,No,Standard,Yes,Yes,41,Cash,Weekly
DC-590,1437,35,Male,Sneakers,Foot wear,83,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly
DD-921,1438,69,Male,Boots,Foot wear,97,Montana,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually
DY-927,1439,58,Male,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly
DM-360,1440,25,Male,Boots,Foot wear,48,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,Yes,Yes,25,Cash,Fortnightly
DC-591,1441,27,Male,Sandals,Foot wear,76,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly
DD-922,1442,34,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
DY-928,1443,53,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
DM-361,1444,58,Male,Sandals,Foot wear,47,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,Yes,2,Cash,Monthly
DC-592,1445,32,Male,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,No,Express,Yes,Yes,26,Cash,Quarterly
DD-923,1446,64,Male,Belt,Accessories,51,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,Yes,24,Credit Card,Annually
DY-929,1447,63,Male,Jeans,Clothing,35,Wyoming,XL,Red,Summer,3.2,No,Express,Yes,Yes,6,Credit Card,Quarterly
DM-362,1448,23,Male,Hoodie,Clothing,57,New Mexico,S,Beige,Summer,3,No,Next Day Air,Yes,Yes,25,PayPal,Monthly
DC-593,1449,64,Male,Boots,Foot wear,95,West Virginia,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months
DD-924,1450,18,Male,Socks,Clothing,41,New York,L,Lavender,Winter,2.5,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months
DY-930,1451,25,Male,Dress,Clothing,44,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,Yes,25,Cash,Quarterly
DM-363,1452,54,Male,Jacket,Outerwear,34,Utah,M,Maroon,Fall,2.5,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly
DC-594,1453,60,Male,Jacket,Outerwear,25,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Quarterly
DD-925,1454,36,Male,Boots,Foot wear,93,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Fortnightly
DY-931,1455,66,Male,Sneakers,Foot wear,50,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,Yes,Yes,17,Credit Card,Annually
DM-364,1456,60,Male,Pants,Clothing,79,Alabama,L,Silver,Fall,4.9,No,Express,Yes,Yes,1,PayPal,Every 3 Months
DC-595,1457,59,Male,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,Yes,30,PayPal,Every 3 Months
DD-926,1458,58,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,Yes,47,Venmo,Fortnightly
DY-932,1459,35,Male,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,No,2-Day Shipping,Yes,Yes,34,Venmo,Weekly
DM-365,1460,20,Male,Shoes,Foot wear,35,Maine,L,Yellow,Winter,4.8,No,Express,Yes,Yes,18,Venmo,Fortnightly
DC-596,1461,70,Male,Boots,Foot wear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33,Venmo,Bi-Weekly
DD-927,1462,54,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
DY-933,1463,38,Male,Sneakers,Foot wear,90,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly
DM-366,1464,54,Male,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,No,Store Pickup,Yes,Yes,1,Bank Transfer,Monthly
DC-597,1465,33,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly
DD-928,1466,46,Male,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,No,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly
DY-934,1467,58,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3,PayPal,Annually
DM-367,1468,30,Male,Jewelry,Accessories,27,Ohio,XL,Olive,Winter,4.7,No,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly
DC-598,1469,42,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly
DD-929,1470,28,Male,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,No,Standard,Yes,Yes,31,PayPal,Every 3 Months
DY-935,1471,43,Male,Sandals,Foot wear,27,California,M,Silver,Spring,3.9,No,Next Day Air,Yes,Yes,15,Cash,Every 3 Months
DM-368,1472,31,Male,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months
DC-599,1473,39,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly
DD-930,1474,69,Male,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,No,Express,Yes,Yes,20,Credit Card,Every 3 Months
DY-936,1475,31,Male,Sweater,Clothing,72,New Jersey,S,Pink,Fall,3.9,No,Next Day Air,Yes,Yes,6,Credit Card,Monthly
DM-369,1476,44,Male,Blouse,Clothing,61,Rhode Island,M,Teal,Spring,4,No,Express,Yes,Yes,24,Cash,Monthly
DC-600,1477,39,Male,Hat,Accessories,56,Wyoming,M,Magenta,Fall,4.1,No,Next Day Air,Yes,Yes,18,Credit Card,Monthly
DD-931,1478,24,Male,Belt,Accessories,32,Oregon,XL,Silver,Summer,4.3,No,Standard,Yes,Yes,1,PayPal,Every 3 Months
DY-937,1479,28,Male,Gloves,Accessories,23,Washington,M,Blue,Summer,4.2,No,Free Shipping,Yes,Yes,13,Venmo,Bi-Weekly
DM-370,1480,48,Male,Coat,Outerwear,100,Washington,L,Black,Spring,4,No,Standard,Yes,Yes,2,Bank Transfer,Weekly
DC-601,1481,39,Male,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,Yes,26,Cash,Quarterly
DD-932,1482,64,Male,Skirt,Clothing,33,Maryland,S,Gray,Spring,3.3,No,Standard,Yes,Yes,31,PayPal,Quarterly
DY-938,1483,28,Male,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,43,Bank Transfer,Weekly
DM-371,1484,39,Male,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,No,Next Day Air,Yes,Yes,12,Debit Card,Bi-Weekly
DC-602,1485,49,Male,Shorts,Clothing,46,Nebraska,M,Teal,Summer,4.4,No,Store Pickup,Yes,Yes,22,Venmo,Every 3 Months
DD-933,1486,22,Male,Gloves,Accessories,56,Nebraska,L,Red,Spring,3.4,No,Standard,Yes,Yes,3,Cash,Fortnightly
DY-939,1487,25,Male,Sneakers,Foot wear,73,Idaho,S,Yellow,Spring,5,No,Free Shipping,Yes,Yes,23,Venmo,Every 3 Months
DM-372,1488,40,Male,Skirt,Clothing,44,Arizona,L,Black,Summer,4.6,No,Store Pickup,Yes,Yes,26,PayPal,Annually
DC-603,1489,23,Male,Hat,Accessories,44,Hawaii,L,Pink,Winter,4,No,Standard,Yes,Yes,37,Credit Card,Weekly
DD-934,1490,24,Male,Jewelry,Accessories,26,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,Yes,42,Venmo,Quarterly
DY-940,1491,66,Male,Sneakers,Foot wear,52,Louisiana,L,Olive,Spring,4.9,No,Express,Yes,Yes,15,Venmo,Bi-Weekly
DM-373,1492,27,Male,Shirt,Clothing,54,Arkansas,S,Black,Summer,2.7,No,Free Shipping,Yes,Yes,10,Bank Transfer,Quarterly
DC-604,1493,62,Male,Jacket,Outerwear,38,North Carolina,M,Maroon,Summer,4.5,No,Free Shipping,Yes,Yes,3,Venmo,Quarterly
DD-935,1494,70,Male,Belt,Accessories,44,North Dakota,S,Gold,Fall,2.7,No,Standard,Yes,Yes,44,Credit Card,Quarterly
DY-941,1495,43,Male,T-shirt,Clothing,76,Montana,M,Gray,Spring,3,No,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly
DM-374,1496,45,Male,Jewelry,Accessories,23,Rhode Island,M,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,6,PayPal,Weekly
DC-605,1497,63,Male,T-shirt,Clothing,98,Idaho,M,Purple,Winter,5,No,Standard,Yes,Yes,9,Venmo,Bi-Weekly
DD-936,1498,69,Male,Jacket,Outerwear,33,Michigan,S,Magenta,Spring,3.8,No,2-Day Shipping,Yes,Yes,16,Debit Card,Every 3 Months
DY-942,1499,59,Male,Sweater,Clothing,32,Illinois,M,Teal,Summer,3.1,No,Standard,Yes,Yes,46,Venmo,Fortnightly
DM-375,1500,19,Male,Boots,Foot wear,85,Georgia,S,Olive,Fall,3.4,No,Free Shipping,Yes,Yes,24,Credit Card,Every 3 Months
DC-606,1501,63,Male,Jeans,Clothing,69,Alabama,L,Maroon,Summer,4.8,No,Next Day Air,Yes,Yes,22,Debit Card,Monthly
